created_at,customer,customer.address,customer.address.city,customer.address.state,customer.address.street,customer.address.zip,customer.email,customer.name,customer_id,items,order_id,payment,payment.last_four,payment.method,shipping,shipping.carrier,shipping.cost,shipping.tracking,status,total
2024-03-14T00:00:00,"{""name"": ""Customer 158"", ""email"": ""customer158@shop.example"", ""address"": {""street"": ""739 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""26119""}}","{""street"": ""739 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""26119""}",Denver,OR,739 Main St,26119,customer158@shop.example,Customer 158,6235,"[{""product"": ""Phone"", ""quantity"": 1, ""price"": 636.9, ""sku"": ""SKU-745""}, {""product"": ""Speakers"", ""quantity"": 4, ""price"": 702.88, ""sku"": ""SKU-685""}]",ORD-10158,"{""method"": ""credit_card"", ""last_four"": ""3499""}",3499,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR333568657"", ""cost"": 11.0}",FedEx,11.0,TR333568657,cancelled,1743.8
2024-01-19T00:00:00,"{""name"": ""Customer 159"", ""email"": ""customer159@shop.example"", ""address"": {""street"": ""931 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""37924""}}","{""street"": ""931 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""37924""}",Denver,CA,931 Main St,37924,customer159@shop.example,Customer 159,1442,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 632.05, ""sku"": ""SKU-469""}]",ORD-10159,"{""method"": ""paypal"", ""last_four"": ""4395""}",4395,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR450590693"", ""cost"": 8.83}",USPS,8.83,TR450590693,processing,720.9
2024-03-19T00:00:00,"{""name"": ""Customer 160"", ""email"": ""customer160@shop.example"", ""address"": {""street"": ""422 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""71553""}}","{""street"": ""422 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""71553""}",Portland,WA,422 Main St,71553,customer160@shop.example,Customer 160,7183,"[{""product"": ""Tablet"", ""quantity"": 2, ""price"": 678.32, ""sku"": ""SKU-512""}, {""product"": ""Headphones"", ""quantity"": 2, ""price"": 293.56, ""sku"": ""SKU-951""}, {""product"": ""Camera"", ""quantity"": 3, ""price"": 716.29, ""sku"": ""SKU-885""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 620.88, ""sku"": ""SKU-626""}]",ORD-10160,"{""method"": ""apple_pay"", ""last_four"": ""4654""}",4654,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR550291673"", ""cost"": 15.5}",USPS,15.5,TR550291673,processing,343.67
2024-07-06T00:00:00,"{""name"": ""Customer 161"", ""email"": ""customer161@shop.example"", ""address"": {""street"": ""348 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""71437""}}","{""street"": ""348 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""71437""}",Seattle,CO,348 Main St,71437,customer161@shop.example,Customer 161,6475,"[{""product"": ""Laptop"", ""quantity"": 2, ""price"": 455.74, ""sku"": ""SKU-662""}]",ORD-10161,"{""method"": ""apple_pay"", ""last_four"": ""6759""}",6759,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR463287801"", ""cost"": 6.28}",UPS,6.28,TR463287801,cancelled,1714.83
2024-05-09T00:00:00,"{""name"": ""Customer 162"", ""email"": ""customer162@shop.example"", ""address"": {""street"": ""735 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""13744""}}","{""street"": ""735 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""13744""}",Portland,CO,735 Main St,13744,customer162@shop.example,Customer 162,1266,"[{""product"": ""Tablet"", ""quantity"": 3, ""price"": 552.43, ""sku"": ""SKU-540""}]",ORD-10162,"{""method"": ""paypal"", ""last_four"": ""8059""}",8059,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR791495904"", ""cost"": 10.17}",UPS,10.17,TR791495904,cancelled,289.51
2024-01-30T00:00:00,"{""name"": ""Customer 163"", ""email"": ""customer163@shop.example"", ""address"": {""street"": ""698 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""75852""}}","{""street"": ""698 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""75852""}",Seattle,WA,698 Main St,75852,customer163@shop.example,Customer 163,4279,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 339.16, ""sku"": ""SKU-485""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 208.28, ""sku"": ""SKU-195""}, {""product"": ""Laptop"", ""quantity"": 2, ""price"": 475.44, ""sku"": ""SKU-123""}, {""product"": ""Watch"", ""quantity"": 2, ""price"": 656.89, ""sku"": ""SKU-897""}]",ORD-10163,"{""method"": ""credit_card"", ""last_four"": ""3973""}",3973,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR325009644"", ""cost"": 22.09}",USPS,22.09,TR325009644,delivered,1035.46
2024-01-03T00:00:00,"{""name"": ""Customer 164"", ""email"": ""customer164@shop.example"", ""address"": {""street"": ""727 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""43113""}}","{""street"": ""727 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""43113""}",San Francisco,CO,727 Main St,43113,customer164@shop.example,Customer 164,4876,"[{""product"": ""Tablet"", ""quantity"": 5, ""price"": 608.01, ""sku"": ""SKU-685""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 741.96, ""sku"": ""SKU-765""}]",ORD-10164,"{""method"": ""apple_pay"", ""last_four"": ""7638""}",7638,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR491799961"", ""cost"": 23.27}",FedEx,23.27,TR491799961,pending,871.97
2024-06-11T00:00:00,"{""name"": ""Customer 165"", ""email"": ""customer165@shop.example"", ""address"": {""street"": ""254 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""86967""}}","{""street"": ""254 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""86967""}",Denver,CA,254 Main St,86967,customer165@shop.example,Customer 165,6018,"[{""product"": ""Headphones"", ""quantity"": 4, ""price"": 483.54, ""sku"": ""SKU-170""}, {""product"": ""Camera"", ""quantity"": 5, ""price"": 383.81, ""sku"": ""SKU-135""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 57.4, ""sku"": ""SKU-901""}]",ORD-10165,"{""method"": ""paypal"", ""last_four"": ""8291""}",8291,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR189553419"", ""cost"": 18.38}",FedEx,18.38,TR189553419,processing,1679.58
2024-07-02T00:00:00,"{""name"": ""Customer 166"", ""email"": ""customer166@shop.example"", ""address"": {""street"": ""532 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""21989""}}","{""street"": ""532 Main St"", ""city"": ""Portland"", ""state"": ""CO"", ""zip"": ""21989""}",Portland,CO,532 Main St,21989,customer166@shop.example,Customer 166,1479,"[{""product"": ""Headphones"", ""quantity"": 3, ""price"": 806.66, ""sku"": ""SKU-197""}, {""product"": ""Phone"", ""quantity"": 2, ""price"": 650.72, ""sku"": ""SKU-250""}]",ORD-10166,"{""method"": ""credit_card"", ""last_four"": ""1918""}",1918,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR437010087"", ""cost"": 12.08}",UPS,12.08,TR437010087,shipped,319.64
2024-04-30T00:00:00,"{""name"": ""Customer 167"", ""email"": ""customer167@shop.example"", ""address"": {""street"": ""758 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""67644""}}","{""street"": ""758 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""67644""}",San Francisco,CA,758 Main St,67644,customer167@shop.example,Customer 167,9463,"[{""product"": ""Laptop"", ""quantity"": 5, ""price"": 233.58, ""sku"": ""SKU-807""}, {""product"": ""Tablet"", ""quantity"": 2, ""price"": 967.05, ""sku"": ""SKU-674""}]",ORD-10167,"{""method"": ""credit_card"", ""last_four"": ""9579""}",9579,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR532986447"", ""cost"": 22.14}",UPS,22.14,TR532986447,shipped,142.55
2024-06-16T00:00:00,"{""name"": ""Customer 168"", ""email"": ""customer168@shop.example"", ""address"": {""street"": ""526 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""56608""}}","{""street"": ""526 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""56608""}",San Francisco,OR,526 Main St,56608,customer168@shop.example,Customer 168,4056,"[{""product"": ""Headphones"", ""quantity"": 4, ""price"": 439.16, ""sku"": ""SKU-780""}, {""product"": ""Headphones"", ""quantity"": 2, ""price"": 992.32, ""sku"": ""SKU-170""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 934.61, ""sku"": ""SKU-438""}, {""product"": ""Speakers"", ""quantity"": 1, ""price"": 599.6, ""sku"": ""SKU-961""}]",ORD-10168,"{""method"": ""paypal"", ""last_four"": ""3763""}",3763,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR581961803"", ""cost"": 17.75}",USPS,17.75,TR581961803,shipped,487.08
2024-02-17T00:00:00,"{""name"": ""Customer 169"", ""email"": ""customer169@shop.example"", ""address"": {""street"": ""552 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""25005""}}","{""street"": ""552 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""25005""}",Denver,CA,552 Main St,25005,customer169@shop.example,Customer 169,7083,"[{""product"": ""Watch"", ""quantity"": 5, ""price"": 943.53, ""sku"": ""SKU-674""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 347.79, ""sku"": ""SKU-835""}]",ORD-10169,"{""method"": ""credit_card"", ""last_four"": ""8318""}",8318,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR871217733"", ""cost"": 6.02}",UPS,6.02,TR871217733,delivered,1034.65
2024-05-27T00:00:00,"{""name"": ""Customer 170"", ""email"": ""customer170@shop.example"", ""address"": {""street"": ""111 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""45327""}}","{""street"": ""111 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""45327""}",Denver,CO,111 Main St,45327,customer170@shop.example,Customer 170,1130,"[{""product"": ""Tablet"", ""quantity"": 1, ""price"": 524.42, ""sku"": ""SKU-841""}]",ORD-10170,"{""method"": ""apple_pay"", ""last_four"": ""5897""}",5897,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR963270329"", ""cost"": 20.8}",FedEx,20.8,TR963270329,processing,1250.8
2024-05-14T00:00:00,"{""name"": ""Customer 171"", ""email"": ""customer171@shop.example"", ""address"": {""street"": ""296 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""71879""}}","{""street"": ""296 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""71879""}",Portland,WA,296 Main St,71879,customer171@shop.example,Customer 171,5331,"[{""product"": ""Tablet"", ""quantity"": 4, ""price"": 867.31, ""sku"": ""SKU-929""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 685.13, ""sku"": ""SKU-774""}, {""product"": ""Phone"", ""quantity"": 1, ""price"": 824.54, ""sku"": ""SKU-736""}]",ORD-10171,"{""method"": ""paypal"", ""last_four"": ""2127""}",2127,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR142453098"", ""cost"": 20.16}",FedEx,20.16,TR142453098,cancelled,905.45
2024-03-27T00:00:00,"{""name"": ""Customer 172"", ""email"": ""customer172@shop.example"", ""address"": {""street"": ""984 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""36436""}}","{""street"": ""984 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""36436""}",San Francisco,CO,984 Main St,36436,customer172@shop.example,Customer 172,1209,"[{""product"": ""Watch"", ""quantity"": 1, ""price"": 927.61, ""sku"": ""SKU-647""}, {""product"": ""Phone"", ""quantity"": 2, ""price"": 200.81, ""sku"": ""SKU-250""}]",ORD-10172,"{""method"": ""apple_pay"", ""last_four"": ""9841""}",9841,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR549960431"", ""cost"": 10.93}",FedEx,10.93,TR549960431,cancelled,463.37
2024-03-10T00:00:00,"{""name"": ""Customer 173"", ""email"": ""customer173@shop.example"", ""address"": {""street"": ""891 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""92969""}}","{""street"": ""891 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""92969""}",Seattle,CO,891 Main St,92969,customer173@shop.example,Customer 173,3364,"[{""product"": ""Tablet"", ""quantity"": 1, ""price"": 841.67, ""sku"": ""SKU-613""}, {""product"": ""Camera"", ""quantity"": 2, ""price"": 998.46, ""sku"": ""SKU-723""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 571.71, ""sku"": ""SKU-399""}]",ORD-10173,"{""method"": ""credit_card"", ""last_four"": ""3298""}",3298,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR933800194"", ""cost"": 23.83}",FedEx,23.83,TR933800194,pending,1654.78
2024-03-07T00:00:00,"{""name"": ""Customer 174"", ""email"": ""customer174@shop.example"", ""address"": {""street"": ""98 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""18979""}}","{""street"": ""98 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""18979""}",San Francisco,CO,98 Main St,18979,customer174@shop.example,Customer 174,7489,"[{""product"": ""Phone"", ""quantity"": 4, ""price"": 722.89, ""sku"": ""SKU-999""}]",ORD-10174,"{""method"": ""paypal"", ""last_four"": ""7568""}",7568,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR958098636"", ""cost"": 22.34}",FedEx,22.34,TR958098636,cancelled,1227.14
2024-02-15T00:00:00,"{""name"": ""Customer 175"", ""email"": ""customer175@shop.example"", ""address"": {""street"": ""244 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""79680""}}","{""street"": ""244 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""79680""}",San Francisco,CO,244 Main St,79680,customer175@shop.example,Customer 175,5896,"[{""product"": ""Camera"", ""quantity"": 2, ""price"": 336.6, ""sku"": ""SKU-658""}]",ORD-10175,"{""method"": ""apple_pay"", ""last_four"": ""8077""}",8077,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR319266595"", ""cost"": 19.86}",USPS,19.86,TR319266595,pending,1925.15
2024-01-19T00:00:00,"{""name"": ""Customer 176"", ""email"": ""customer176@shop.example"", ""address"": {""street"": ""474 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""65384""}}","{""street"": ""474 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""65384""}",Seattle,WA,474 Main St,65384,customer176@shop.example,Customer 176,4822,"[{""product"": ""Laptop"", ""quantity"": 5, ""price"": 976.46, ""sku"": ""SKU-865""}, {""product"": ""Laptop"", ""quantity"": 4, ""price"": 871.55, ""sku"": ""SKU-806""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 991.66, ""sku"": ""SKU-642""}, {""product"": ""Speakers"", ""quantity"": 3, ""price"": 873.53, ""sku"": ""SKU-868""}]",ORD-10176,"{""method"": ""paypal"", ""last_four"": ""3017""}",3017,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR754805307"", ""cost"": 15.96}",USPS,15.96,TR754805307,shipped,809.18
2024-06-04T00:00:00,"{""name"": ""Customer 177"", ""email"": ""customer177@shop.example"", ""address"": {""street"": ""576 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""62712""}}","{""street"": ""576 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""62712""}",Seattle,WA,576 Main St,62712,customer177@shop.example,Customer 177,5945,"[{""product"": ""Phone"", ""quantity"": 1, ""price"": 993.22, ""sku"": ""SKU-139""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 375.97, ""sku"": ""SKU-896""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 456.89, ""sku"": ""SKU-141""}]",ORD-10177,"{""method"": ""apple_pay"", ""last_four"": ""1766""}",1766,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR664692259"", ""cost"": 10.36}",FedEx,10.36,TR664692259,processing,259.51
2024-07-08T00:00:00,"{""name"": ""Customer 178"", ""email"": ""customer178@shop.example"", ""address"": {""street"": ""313 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""39538""}}","{""street"": ""313 Main St"", ""city"": ""Seattle"", ""state"": ""OR"", ""zip"": ""39538""}",Seattle,OR,313 Main St,39538,customer178@shop.example,Customer 178,8152,"[{""product"": ""Tablet"", ""quantity"": 2, ""price"": 136.61, ""sku"": ""SKU-429""}]",ORD-10178,"{""method"": ""credit_card"", ""last_four"": ""7693""}",7693,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR377909488"", ""cost"": 11.43}",UPS,11.43,TR377909488,cancelled,1344.77
2024-04-20T00:00:00,"{""name"": ""Customer 179"", ""email"": ""customer179@shop.example"", ""address"": {""street"": ""388 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""52368""}}","{""street"": ""388 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""52368""}",Portland,OR,388 Main St,52368,customer179@shop.example,Customer 179,2776,"[{""product"": ""Headphones"", ""quantity"": 4, ""price"": 131.96, ""sku"": ""SKU-802""}]",ORD-10179,"{""method"": ""credit_card"", ""last_four"": ""2316""}",2316,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR171233320"", ""cost"": 17.42}",UPS,17.42,TR171233320,cancelled,383.69
2024-06-27T00:00:00,"{""name"": ""Customer 180"", ""email"": ""customer180@shop.example"", ""address"": {""street"": ""528 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""76874""}}","{""street"": ""528 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""76874""}",Denver,OR,528 Main St,76874,customer180@shop.example,Customer 180,4943,"[{""product"": ""Laptop"", ""quantity"": 4, ""price"": 401.26, ""sku"": ""SKU-546""}]",ORD-10180,"{""method"": ""credit_card"", ""last_four"": ""1557""}",1557,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR368832370"", ""cost"": 18.79}",USPS,18.79,TR368832370,processing,829.66
2024-03-20T00:00:00,"{""name"": ""Customer 181"", ""email"": ""customer181@shop.example"", ""address"": {""street"": ""837 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""66361""}}","{""street"": ""837 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""66361""}",Portland,WA,837 Main St,66361,customer181@shop.example,Customer 181,4088,"[{""product"": ""Phone"", ""quantity"": 2, ""price"": 442.65, ""sku"": ""SKU-490""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 355.43, ""sku"": ""SKU-813""}, {""product"": ""Headphones"", ""quantity"": 4, ""price"": 962.33, ""sku"": ""SKU-143""}]",ORD-10181,"{""method"": ""credit_card"", ""last_four"": ""3886""}",3886,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR242289725"", ""cost"": 18.83}",FedEx,18.83,TR242289725,delivered,1708.97
2024-03-20T00:00:00,"{""name"": ""Customer 182"", ""email"": ""customer182@shop.example"", ""address"": {""street"": ""568 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""29876""}}","{""street"": ""568 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""29876""}",Seattle,WA,568 Main St,29876,customer182@shop.example,Customer 182,9610,"[{""product"": ""Camera"", ""quantity"": 2, ""price"": 905.79, ""sku"": ""SKU-470""}]",ORD-10182,"{""method"": ""credit_card"", ""last_four"": ""8138""}",8138,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR715725128"", ""cost"": 11.58}",USPS,11.58,TR715725128,cancelled,297.86
2024-06-16T00:00:00,"{""name"": ""Customer 183"", ""email"": ""customer183@shop.example"", ""address"": {""street"": ""643 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""73643""}}","{""street"": ""643 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""73643""}",Portland,WA,643 Main St,73643,customer183@shop.example,Customer 183,5742,"[{""product"": ""Watch"", ""quantity"": 2, ""price"": 870.77, ""sku"": ""SKU-689""}]",ORD-10183,"{""method"": ""apple_pay"", ""last_four"": ""8685""}",8685,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR292782595"", ""cost"": 19.22}",USPS,19.22,TR292782595,cancelled,626.26
2024-01-28T00:00:00,"{""name"": ""Customer 184"", ""email"": ""customer184@shop.example"", ""address"": {""street"": ""552 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""97941""}}","{""street"": ""552 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""97941""}",Portland,CA,552 Main St,97941,customer184@shop.example,Customer 184,5178,"[{""product"": ""Watch"", ""quantity"": 4, ""price"": 775.34, ""sku"": ""SKU-967""}]",ORD-10184,"{""method"": ""paypal"", ""last_four"": ""1743""}",1743,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR298425673"", ""cost"": 14.46}",UPS,14.46,TR298425673,cancelled,148.41
